<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
HLR,20161128,10.0000,10.0000,10.0000,10.0000,3900
HLR,20161129,10.0000,10.0000,10.0000,10.0000,0
HLR,20161130,10.0000,10.0000,10.0000,10.0000,0
HLR,20161201,10.0000,10.0000,10.0000,10.0000,0
HLR,20161202,10.0000,10.0000,10.0000,10.0000,0
HLR,20161205,10.0000,10.0000,10.0000,10.0000,0
HLR,20161206,10.0000,10.0000,10.0000,10.0000,0
HLR,20161207,10.0000,10.0000,10.0000,10.0000,0
HLR,20161208,10.0000,10.0000,10.0000,10.0000,0
HLR,20161209,10.0000,10.0000,10.0000,10.0000,0
HLR,20161212,10.0000,10.0000,10.0000,10.0000,0
HLR,20161213,10.0000,10.0000,10.0000,10.0000,0
HLR,20161214,10.0000,10.0000,10.0000,10.0000,0
HLR,20161215,10.0000,10.0000,10.0000,10.0000,0
HLR,20161216,10.0000,10.0000,10.0000,10.0000,0
HLR,20161219,10.0000,10.0000,10.0000,10.0000,0
HLR,20161220,10.0000,10.0000,10.0000,10.0000,0
HLR,20161221,10.0000,10.0000,10.0000,10.0000,0
HLR,20161222,10.0000,10.0000,10.0000,10.0000,0
HLR,20161223,10.0000,10.0000,10.0000,10.0000,0
HLR,20161226,10.0000,10.0000,10.0000,10.0000,0
HLR,20161227,10.0000,10.0000,10.0000,10.0000,0
HLR,20161228,10.0000,10.0000,10.0000,10.0000,0
HLR,20161229,10.0000,10.0000,10.0000,10.0000,0
HLR,20161230,10.0000,10.0000,10.0000,10.0000,0
HLR,20170103,10.0000,10.0000,10.0000,10.0000,0
HLR,20170104,10.0000,10.0000,10.0000,10.0000,0
HLR,20170105,10.0000,10.0000,10.0000,10.0000,0
HLR,20170106,10.0000,10.0000,10.0000,10.0000,0
HLR,20170109,10.0000,10.0000,10.0000,10.0000,0
HLR,20170110,10.0000,10.0000,10.0000,10.0000,0
HLR,20170111,10.0000,10.0000,10.0000,10.0000,0
HLR,20170112,10.0000,10.0000,10.0000,10.0000,0
HLR,20170113,10.0000,10.0000,10.0000,10.0000,0
HLR,20170116,10.0000,10.0000,10.0000,10.0000,0
HLR,20170117,10.0000,10.0000,10.0000,10.0000,0
HLR,20170118,10.0000,10.0000,10.0000,10.0000,0
HLR,20170119,10.0000,10.0000,10.0000,10.0000,0
HLR,20170120,10.0000,10.0000,10.0000,10.0000,0
HLR,20170123,10.0000,10.0000,10.0000,10.0000,0
HLR,20170124,10.0000,10.0000,10.0000,10.0000,0
HLR,20170125,10.0000,10.0000,10.0000,10.0000,0
HLR,20170202,10.0000,10.0000,10.0000,10.0000,0
HLR,20170203,10.0000,10.0000,10.0000,10.0000,0
HLR,20170206,10.0000,10.0000,10.0000,10.0000,0
HLR,20170207,10.0000,10.0000,10.0000,10.0000,0
HLR,20170208,10.0000,10.0000,10.0000,10.0000,0
HLR,20170209,10.0000,10.0000,10.0000,10.0000,0
HLR,20170210,10.0000,10.0000,10.0000,10.0000,0
HLR,20170213,10.0000,10.0000,10.0000,10.0000,0
HLR,20170214,10.0000,10.0000,10.0000,10.0000,0
HLR,20170215,10.0000,10.0000,10.0000,10.0000,0
HLR,20170216,10.0000,10.0000,10.0000,10.0000,0
HLR,20170217,10.0000,10.0000,10.0000,10.0000,0
HLR,20170220,10.0000,10.0000,10.0000,10.0000,0
HLR,20170221,10.0000,10.0000,10.0000,10.0000,0
HLR,20170222,10.0000,10.0000,10.0000,10.0000,0
HLR,20170223,10.0000,10.0000,10.0000,10.0000,0
HLR,20170224,10.0000,10.0000,10.0000,10.0000,0
HLR,20170227,10.0000,10.0000,10.0000,10.0000,0
HLR,20170228,10.0000,10.0000,10.0000,10.0000,0
HLR,20170301,10.0000,10.0000,10.0000,10.0000,0
HLR,20170302,10.0000,10.0000,10.0000,10.0000,0
HLR,20170303,10.0000,10.0000,10.0000,10.0000,0
HLR,20170306,10.0000,10.0000,10.0000,10.0000,0
HLR,20170307,10.0000,10.0000,10.0000,10.0000,0
HLR,20170308,10.0000,10.0000,10.0000,10.0000,0
HLR,20170309,10.0000,10.0000,10.0000,10.0000,0
HLR,20170310,10.0000,10.0000,10.0000,10.0000,0
HLR,20170313,10.0000,10.0000,10.0000,10.0000,0
HLR,20170314,10.0000,10.0000,10.0000,10.0000,0
HLR,20170315,10.0000,10.0000,10.0000,10.0000,0
HLR,20170316,10.0000,10.0000,10.0000,10.0000,0
HLR,20170317,10.0000,10.0000,10.0000,10.0000,0
HLR,20170320,10.0000,10.0000,10.0000,10.0000,0
HLR,20170321,10.0000,10.0000,10.0000,10.0000,0
HLR,20170322,10.0000,10.0000,10.0000,10.0000,0
HLR,20170323,10.0000,10.0000,10.0000,10.0000,0
HLR,20170324,10.0000,10.0000,10.0000,10.0000,0
HLR,20170327,10.0000,10.0000,10.0000,10.0000,0
HLR,20170328,10.0000,10.0000,10.0000,10.0000,0
HLR,20170329,10.0000,10.0000,10.0000,10.0000,0
HLR,20170330,10.0000,10.0000,10.0000,10.0000,0
HLR,20170331,10.0000,10.0000,10.0000,10.0000,0
HLR,20170403,10.0000,10.0000,10.0000,10.0000,0
HLR,20170404,10.0000,10.0000,10.0000,10.0000,0
HLR,20170405,10.0000,10.0000,10.0000,10.0000,0
HLR,20170407,10.0000,10.0000,10.0000,10.0000,0
HLR,20170410,10.0000,10.0000,10.0000,10.0000,0
HLR,20170411,10.0000,10.0000,10.0000,10.0000,0
HLR,20170412,10.0000,10.0000,10.0000,10.0000,0
HLR,20170413,10.0000,10.0000,10.0000,10.0000,0
HLR,20170414,10.0000,10.0000,10.0000,10.0000,0
HLR,20170417,10.0000,10.0000,10.0000,10.0000,0
HLR,20170418,10.0000,10.0000,10.0000,10.0000,0
HLR,20170419,10.0000,10.0000,10.0000,10.0000,0
HLR,20170420,10.0000,10.0000,10.0000,10.0000,0
HLR,20170421,10.0000,10.0000,10.0000,10.0000,0
HLR,20170424,10.0000,10.0000,10.0000,10.0000,0
HLR,20170425,10.0000,10.0000,10.0000,10.0000,0
HLR,20170426,10.0000,10.0000,10.0000,10.0000,0
HLR,20170427,10.0000,10.0000,10.0000,10.0000,0
HLR,20170428,10.0000,10.0000,10.0000,10.0000,0
HLR,20170503,10.0000,10.0000,10.0000,10.0000,0
HLR,20170504,10.0000,10.0000,10.0000,10.0000,0
HLR,20170505,10.0000,10.0000,10.0000,10.0000,0
HLR,20170508,10.0000,10.0000,10.0000,10.0000,0
HLR,20170509,10.0000,10.0000,10.0000,10.0000,0
HLR,20170510,10.0000,10.0000,10.0000,10.0000,0
HLR,20170511,10.0000,10.0000,10.0000,10.0000,0
HLR,20170512,10.0000,10.0000,10.0000,10.0000,0
HLR,20170515,10.0000,10.0000,10.0000,10.0000,0
HLR,20170516,10.0000,10.0000,10.0000,10.0000,0
HLR,20170517,10.0000,10.0000,10.0000,10.0000,0
HLR,20170518,10.0000,10.0000,10.0000,10.0000,0
HLR,20170519,6.0000,6.0000,6.0000,6.0000,1400
HLR,20170522,6.0000,6.0000,6.0000,6.0000,0
HLR,20170523,6.0000,6.0000,6.0000,6.0000,0
HLR,20170524,6.0000,6.0000,6.0000,6.0000,0
HLR,20170525,6.0000,6.0000,6.0000,6.0000,0
HLR,20170526,6.0000,6.0000,6.0000,6.0000,0
HLR,20170529,6.0000,6.0000,6.0000,6.0000,0
HLR,20170530,6.0000,6.0000,6.0000,6.0000,0
HLR,20170531,6.0000,6.0000,6.0000,6.0000,0
HLR,20170601,6.0000,6.0000,6.0000,6.0000,0
HLR,20170602,6.0000,6.0000,6.0000,6.0000,0
HLR,20170605,6.0000,6.0000,6.0000,6.0000,0
HLR,20170606,6.0000,6.0000,6.0000,6.0000,0
HLR,20170607,6.0000,6.0000,6.0000,6.0000,0
HLR,20170608,6.0000,6.0000,6.0000,6.0000,0
HLR,20170609,6.0000,6.0000,6.0000,6.0000,0
HLR,20170612,6.0000,6.0000,6.0000,6.0000,0
HLR,20170613,6.0000,6.0000,6.0000,6.0000,0
HLR,20170614,6.0000,6.0000,6.0000,6.0000,0
HLR,20170615,6.0000,6.0000,6.0000,6.0000,0
HLR,20170616,6.0000,6.0000,6.0000,6.0000,0
HLR,20170619,6.0000,6.0000,6.0000,6.0000,0
HLR,20170620,6.0000,6.0000,6.0000,6.0000,0
HLR,20170621,6.0000,6.0000,6.0000,6.0000,0
HLR,20170622,6.0000,6.0000,6.0000,6.0000,0
HLR,20170623,6.0000,6.0000,6.0000,6.0000,0
HLR,20170626,6.0000,6.0000,6.0000,6.0000,0
HLR,20170627,6.0000,6.0000,6.0000,6.0000,0
HLR,20170628,6.0000,6.0000,6.0000,6.0000,0
HLR,20170629,6.0000,6.0000,6.0000,6.0000,0
HLR,20170630,6.0000,6.0000,6.0000,6.0000,0
HLR,20170703,6.0000,6.0000,6.0000,6.0000,0
HLR,20170704,6.0000,6.0000,6.0000,6.0000,0
HLR,20170705,6.0000,6.0000,6.0000,6.0000,0
HLR,20170706,6.0000,6.0000,6.0000,6.0000,0
HLR,20170707,6.0000,6.0000,6.0000,6.0000,0
HLR,20170710,6.0000,6.0000,6.0000,6.0000,0
HLR,20170711,6.0000,6.0000,6.0000,6.0000,0
HLR,20170712,6.0000,6.0000,6.0000,6.0000,0
HLR,20170713,6.0000,6.0000,6.0000,6.0000,0
HLR,20170714,6.0000,6.0000,6.0000,6.0000,0
HLR,20170717,6.0000,6.0000,6.0000,6.0000,0
HLR,20170718,6.0000,6.0000,6.0000,6.0000,0
HLR,20170719,6.0000,6.0000,6.0000,6.0000,0
HLR,20170720,6.0000,6.0000,6.0000,6.0000,0
HLR,20170721,6.0000,6.0000,6.0000,6.0000,0
HLR,20170724,6.0000,6.0000,6.0000,6.0000,0
HLR,20170725,6.0000,6.0000,6.0000,6.0000,0
HLR,20170726,6.0000,6.0000,6.0000,6.0000,0
HLR,20170727,6.0000,6.0000,6.0000,6.0000,0
HLR,20170728,6.0000,6.0000,6.0000,6.0000,0
HLR,20170731,6.0000,6.0000,6.0000,6.0000,0
HLR,20170801,6.0000,6.0000,6.0000,6.0000,0
HLR,20170802,6.0000,6.0000,6.0000,6.0000,0
HLR,20170803,6.0000,6.0000,6.0000,6.0000,0
